tag,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30
1,40.248791,25.167830,13.923296,39.532868,25.368962,16.881353,38.161625,25.027940,20.534863,36.596464,24.212560,23.789996,35.092161,22.559259,26.948496,33.249277,21.670883,29.520186,31.419263,20.875954,31.820416,30.381366,20.261043,33.131193,30.056024,20.066248,33.531837,30.056024,20.066248,33.531837
1,32.255836,33.430713,13.402434,32.015848,33.586321,16.145205,31.323889,33.107079,19.783860,30.670266,31.831998,23.058318,29.985658,30.005553,26.197609,28.551959,28.121565,29.611558,27.460801,26.568300,31.986709,26.054467,25.238492,34.267349,24.709534,23.675518,36.483823,23.358520,22.266152,38.444084
1,24.089406,41.185888,14.910217,23.585730,41.069552,17.547168,23.014246,39.844038,21.199357,22.107771,37.634694,25.306547,20.694437,34.555951,29.824129,19.421393,32.570466,32.548849,18.276743,30.973884,34.614335,17.012688,29.220974,36.718250,15.993046,27.177275,38.862466,15.571776,26.455279,39.602616
1,30.745118,34.648076,17.107283,30.344980,34.527254,18.734889,29.801584,34.057061,20.889277,28.838729,33.348121,23.497430,27.847052,32.381599,25.954054,26.804248,30.805076,28.760820,25.602121,28.769040,31.794621,24.241542,27.290268,34.186629,22.522668,25.170776,37.138105,20.670590,22.962906,39.954055
1,42.409161,22.653545,12.038121,42.647538,22.320318,14.262224,42.325629,21.866764,16.769717,40.621245,21.866502,20.172754,39.102888,21.214403,22.961974,37.208938,20.861355,25.556102,35.339249,20.082579,28.078435,33.544718,19.301639,30.308191,31.197162,18.539790,32.942279,28.376789,17.193196,36.010500
1,47.914543,14.703470,9.249070,48.169255,14.433628,10.628726,48.062581,13.692587,12.827365,47.183344,12.665878,15.170041,45.101275,11.543768,18.098152,42.895933,10.304258,20.267967,40.587200,9.222280,22.148620,37.703977,8.147262,24.298727,35.539761,7.329424,25.726315,33.168540,6.649208,27.370955
1,42.882028,22.121219,13.602370,42.099841,22.300334,16.518740,40.025738,22.275982,20.707253,37.389504,21.204907,25.130834,34.499126,19.787115,29.113678,31.602292,18.640757,32.507951,28.729736,17.395379,35.633452,26.625480,16.280076,37.803647,25.457741,15.579825,38.950889,24.104735,14.751549,40.214277
1,25.622735,39.248488,17.812616,25.210146,38.985209,19.423411,24.277527,38.236222,22.223503,23.287809,36.697367,25.427104,21.839808,34.535062,29.084794,20.209090,32.151059,32.541074,18.421038,30.114082,35.360708,16.811905,28.611293,37.339869,14.952030,26.535067,39.660930,13.340184,24.310923,41.791248
1,31.604600,33.972110,12.708779,31.837639,33.896832,14.131786,31.807345,33.793153,16.151150,31.664078,33.188691,18.806107,31.036436,32.322580,21.753647,29.838289,31.115019,25.100656,28.262342,29.375508,28.727630,26.615577,27.418276,32.065363,24.828838,25.821876,34.871864,23.428914,24.555573,36.907568
1,44.340918,18.390930,7.325959,44.770420,18.899254,8.870229,44.960973,19.485739,11.401111,44.081689,19.833501,15.772389,42.370455,19.272913,19.757180,40.246560,18.479610,23.136875,38.032236,17.941233,25.943316,36.085035,17.456264,28.199335,33.592642,16.342340,30.976158,32.058815,15.630847,32.573255
1,29.494169,35.121172,19.313075,28.495466,34.563007,22.173805,26.951895,33.755612,25.301697,25.350417,32.595357,28.273599,23.694935,31.482285,30.830121,21.796818,30.178478,33.444935,20.274150,29.052994,35.401027,18.955845,27.627236,37.345807,17.145503,25.586352,39.851766,15.694523,23.818759,41.768616
1,19.389881,45.034777,14.057771,19.235177,44.401037,17.210209,17.814583,42.975233,21.370471,15.847386,40.460038,25.503057,14.317836,37.347096,29.161098,13.008003,34.738551,31.828871,11.956815,32.496993,33.934549,11.241505,30.593942,35.662266,10.413843,28.716045,37.260168,9.332948,26.581643,38.908616
1,38.163544,27.375635,12.889705,38.010025,27.432111,15.665683,36.923754,27.072543,19.743062,35.445743,26.072652,23.481675,33.680874,24.997093,26.737929,31.435038,23.712183,30.168302,29.462462,22.683449,32.798661,28.394747,21.957744,34.230544,26.425184,20.718392,36.663843,25.308833,19.435009,38.199693
1,44.132640,20.567148,11.695960,44.164667,20.528000,13.262826,43.940786,20.499999,14.728445,43.304057,20.321254,16.946911,42.083048,19.897893,19.696143,40.216751,19.303510,22.751642,37.539319,18.198304,26.408789,34.062888,16.666195,30.455447,31.157338,15.516456,33.473683,29.620051,14.863570,34.984378
1,48.138919,14.359136,11.445320,47.720749,14.312387,13.273804,46.440728,14.336343,16.040619,44.858431,14.130564,18.519286,42.629200,13.599691,21.353901,40.501672,13.052220,23.690893,38.565519,12.435840,25.615940,37.040839,12.023038,27.064618,34.806270,11.517957,29.138227,32.614853,10.976851,31.090045
1,44.236978,17.316895,6.004332,44.798661,18.241638,7.843069,45.122079,18.837529,9.669640,45.183686,19.203709,11.480344,45.015291,19.350579,13.336917,44.574352,19.380289,15.172141,44.078412,19.360779,16.526630,43.401133,19.148095,18.144232,42.996391,19.012762,18.964581,42.830377,19.074954,19.184982
1,29.609048,34.990566,9.979274,29.929000,35.597871,12.626452,29.596689,36.075729,15.138879,29.064743,36.258831,17.183093,28.730825,36.165444,18.515964,28.454937,35.906647,19.776371,27.916521,35.365366,21.749440,27.529601,34.961087,22.951101,27.354763,34.775817,23.455348,27.134658,34.540844,24.062997
1,20.250596,43.086808,8.702114,20.568490,43.736562,10.732135,20.619146,44.123287,13.183286,20.356261,44.097095,15.625665,19.967392,43.502786,18.256621,19.690973,42.785041,20.042355,19.010698,42.047642,21.862076,18.119441,41.115605,23.750249,17.828878,40.567667,24.600593,17.828878,40.567667,24.600593
1,11.148864,48.243131,6.618742,11.239020,48.805418,7.814825,11.279273,49.204879,9.196312,11.251497,49.354598,10.693104,11.229548,49.188432,12.340305,11.233571,48.752214,13.905252,10.944208,47.956886,15.729718,10.420628,47.214241,16.946240,10.136890,46.623805,17.771655,9.937299,46.280352,18.197288
1,9.194705,43.489678,21.379602,8.759024,42.173774,22.625491,8.198572,40.499165,24.081699,7.693883,39.010398,25.282433,7.060649,37.168425,26.669891,6.392790,35.054030,28.218163,6.007153,33.390871,29.526044,5.669422,32.463531,30.113600,5.544091,31.937746,30.512566,5.429699,31.627282,30.701702
1,17.243825,42.581869,22.287846,17.073959,41.261842,24.099857,16.626953,40.139975,25.630498,16.278288,39.224440,26.789782,16.113079,38.227009,27.936780,15.578530,37.209236,29.147546,15.060478,36.229796,30.255987,14.882867,35.895641,30.622960,14.612072,35.387806,31.170653,14.255278,34.922895,31.667437
1,13.795430,30.536766,36.036974,13.161326,29.827614,36.714477,12.291577,28.874586,37.559136,11.729575,28.090602,38.225948,11.345691,27.443471,38.769337,10.793838,26.515789,39.518906,10.350168,25.771777,40.094226,9.849539,24.933694,40.713633,9.571027,24.467920,41.044287,8.992863,23.921929,41.304334
1,26.236702,36.179538,22.863300,25.883218,35.563927,24.180094,25.381006,34.976287,25.499642,25.037789,34.772351,26.101653,24.332654,33.931456,27.740852,23.170553,32.726401,29.991514,22.434600,31.836027,31.430201,21.829005,31.103013,32.556172,21.546365,30.760903,33.065862,21.317114,30.483436,33.472394
1,31.890283,30.679691,22.882480,30.985320,29.446671,25.616810,29.202259,28.007462,29.051945,27.694438,26.451464,31.861547,26.182318,24.320350,34.802244,24.401083,22.322181,37.571911,23.554115,21.633723,38.647809,23.165558,21.315790,39.128559,22.990558,20.915605,39.475553,22.990558,20.915605,39.475553
1,42.176620,18.025790,20.849012,40.902185,17.569201,22.711695,38.925327,16.827191,25.251841,36.191338,16.065960,28.327380,34.780029,15.476562,29.828677,34.055404,15.167706,30.572427,33.187223,14.690072,31.436944,32.772241,14.408269,31.834833,32.352377,14.124809,32.227583,31.878494,13.916427,32.674484
1,37.185521,10.741226,26.426691,34.297575,10.132588,28.997772,30.342274,8.964349,32.161872,27.273169,7.490315,33.986931,24.359889,5.924409,35.237838,22.234199,4.815439,35.944710,21.083592,4.229180,36.254190,19.863764,3.562534,36.432778,19.395276,3.317521,36.494158,19.395276,3.317521,36.494158
1,31.432706,15.649479,33.196172,29.806452,14.956631,34.804656,26.210579,13.878791,38.201161,22.662656,12.604512,41.301381,20.425871,11.678604,43.074363,19.035084,10.872542,44.022845,17.709724,10.169407,44.867713,16.366226,9.507240,45.663521,15.468129,8.966154,46.097953,14.919532,8.660549,46.352388
1,29.643151,24.788945,31.239247,27.700275,23.791053,33.786169,25.074497,22.322950,37.008718,22.980213,20.779805,39.552514,21.103626,19.484401,41.598032,19.286031,18.066242,43.471670,18.030258,17.095134,44.647358,17.121495,16.516305,45.397237,15.938512,15.459905,46.383616,15.154674,14.752412,46.976147
1,29.370602,32.901302,23.395059,28.460965,32.046182,25.645989,27.311845,31.122414,27.927083,26.072026,29.908351,30.329366,24.586393,28.438800,32.938707,23.473663,27.013599,35.007817,22.606326,26.154362,36.330475,21.379082,24.640194,38.321833,19.949996,22.808442,40.514054,19.141106,21.877898,41.602780
1,33.400362,30.411224,20.809529,32.614949,30.015021,22.718879,31.700562,29.324760,24.857027,30.271393,28.376474,27.558722,28.316038,27.119636,30.719363,26.863918,26.069014,32.927050,25.545400,25.103592,34.803364,24.330536,24.061112,36.537747,22.929433,22.844735,38.426090,21.188698,21.311684,40.612111
1,45.367158,16.343979,16.897702,44.862945,15.882805,17.993729,43.701379,15.333154,19.845582,42.373011,14.721445,21.619820,40.863190,13.845280,23.373713,39.121067,12.993010,25.153965,37.002096,12.101284,27.127888,34.630501,10.928464,29.066945,32.426918,10.140399,30.852195,30.660889,9.322133,32.094648
1,38.707507,23.725865,21.231389,37.930837,23.908849,22.218112,36.320664,23.779401,24.539087,34.589097,23.242928,27.050403,32.538097,22.733240,29.647418,30.528102,22.031558,32.120830,29.128764,21.136163,33.952478,27.306512,20.316344,36.042051,25.256386,19.037058,38.392886,23.742577,17.973576,40.050383
0,19.465362,17.419734,43.577917,21.971654,19.468388,40.951519,24.997788,22.262468,37.108255,27.024168,25.147363,33.471782,28.863404,27.248327,30.069275,30.143953,28.606138,27.474765,30.438485,29.178765,26.557502,30.549133,29.438056,26.151630,31.080154,30.038067,24.819194,31.393292,30.288227,24.102214
0,21.851309,10.782744,41.475032,24.764846,12.791221,39.389562,28.261625,15.504096,36.305306,30.807872,17.635601,33.558552,33.081805,19.304555,30.785682,34.823533,20.451230,28.464783,36.244908,21.558533,26.264587,37.389557,22.261082,24.401817,37.782002,22.588410,23.639814,37.839421,22.616407,23.540963
0,7.187651,34.044815,29.961457,7.457668,34.750846,29.463945,8.026922,36.672299,27.934328,8.730501,39.713033,25.252252,8.981211,42.843462,22.004445,9.049493,45.096846,19.373092,9.064104,46.724705,17.197402,8.933704,47.891682,15.288903,8.766528,48.395602,14.264834,8.817018,48.554835,13.963673
0,26.398283,10.669996,37.073303,28.660160,11.720873,35.305323,31.480255,12.593332,32.802929,34.265362,13.353881,30.197706,35.949213,14.008166,28.584126,37.087058,14.337408,27.437660,38.193574,14.642417,26.287227,39.808517,15.009627,24.534684,40.631467,15.084011,23.610324,41.275861,15.091307,22.872694
0,17.482049,17.505165,44.834570,19.093955,18.715795,43.333388,20.818525,20.225193,41.451944,22.840168,22.227041,38.869212,24.783038,23.737137,36.382842,26.753394,24.781725,33.977037,28.296710,25.711173,31.868309,30.043069,26.595776,29.419517,31.331072,27.081653,27.601947,31.729929,27.371788,26.875020
0,14.022951,30.386449,36.176434,15.688037,34.102522,32.331132,17.458079,37.606176,28.184016,18.642790,39.713772,25.211332,19.173927,40.897258,23.363460,19.782639,41.735176,21.680018,20.178811,41.940255,20.975140,20.298721,42.144808,20.503191,20.509434,42.260133,20.057086,20.509434,42.260133,20.057086
0,39.970987,18.138938,23.622547,41.400712,18.681249,21.545181,42.357839,19.028895,19.960200,43.526434,19.188956,17.872428,44.648822,18.939252,15.738612,45.383627,18.657232,13.879640,45.933768,18.179267,12.053003,46.141574,17.856436,11.150882,46.187391,17.734250,10.721930,46.134410,17.687074,10.169889
0,26.066036,30.782059,29.485014,26.957963,32.236672,27.083783,27.796374,33.277947,24.917283,28.430161,34.498093,22.374322,29.265918,35.300501,19.406926,29.534572,35.894574,16.815674,29.596689,36.075729,15.138879,29.634630,36.059549,14.317721,29.638958,36.050839,14.136767,29.638958,36.050839,14.136767
0,15.475203,40.876269,25.115194,15.710668,43.105124,22.287783,16.485797,44.791439,19.405794,16.994087,45.842808,16.829356,17.118721,46.512057,14.253447,17.027470,46.704112,12.594462,17.045292,46.647751,11.765952,17.045492,46.595316,11.356037,17.041485,46.541780,11.030298,17.041485,46.541780,11.030298
0,21.905087,18.934664,41.223107,24.559290,21.003946,38.151405,26.587569,22.950771,35.323720,28.260361,24.498617,32.786343,29.215873,26.428317,30.403300,29.934193,28.108307,28.184812,30.361611,29.627461,26.168255,30.867034,31.274695,23.545565,31.036436,32.322580,21.753647,31.230346,32.482666,21.154980
0,25.188998,14.899645,39.219973,27.249577,16.979565,37.117727,29.721840,19.134130,34.206379,32.394730,20.417469,31.039160,35.047447,20.820228,28.035433,37.543504,21.019174,25.061440,39.626204,21.055797,22.375251,41.057120,21.264285,20.077423,41.951810,21.736290,17.868061,42.214739,22.083740,16.644756
0,12.576000,26.921936,39.443591,14.566991,30.392067,36.134796,15.721217,33.962730,32.465562,16.776861,36.828847,29.254111,18.063869,39.136908,26.200688,19.517071,40.790933,23.258438,20.371736,41.788930,21.025569,21.031422,42.400191,19.095276,21.804604,42.419848,17.711095,22.463538,42.001726,17.454420
0,30.297244,13.111847,34.100223,34.073088,15.488533,30.549104,36.394997,17.477447,27.863742,37.883182,19.056420,25.692269,38.557604,20.970939,23.840058,38.532488,22.272350,22.895881,38.815268,23.221275,21.607980,39.102556,24.475837,19.596264,39.348234,25.434943,17.274385,39.586613,25.657702,15.726837
0,13.909964,20.357564,44.781699,16.785990,22.341683,42.483164,20.312888,23.165155,40.048980,22.629567,24.253138,37.719619,24.940045,26.227262,34.469817,26.328369,28.293969,31.573353,27.044418,30.154353,29.178524,27.430237,32.154589,26.676090,27.822379,33.884085,24.092367,27.624030,34.661984,23.262752
0,27.630775,11.962423,36.399345,29.767212,12.964861,34.589563,31.633519,14.104153,32.940976,34.654692,15.318842,29.961155,37.218043,16.158736,27.232708,39.234843,16.945744,24.874491,41.172803,17.782187,22.286889,42.756205,18.576312,19.676827,43.724064,18.780395,17.908688,44.358470,18.510336,16.957261
0,14.969155,20.572466,44.354794,16.309540,22.478824,42.574554,18.098078,24.500569,40.310396,20.104069,26.753554,37.471957,21.700757,29.039479,34.539794,22.477925,31.339533,31.882405,22.748093,32.780032,30.257951,22.712151,34.289558,28.701053,23.067478,36.189426,26.249670,23.186765,38.074305,23.710937
0,8.673427,31.782918,33.339311,10.105007,34.215920,31.620324,11.467476,36.440509,29.822636,12.735729,38.851358,27.540316,13.376923,41.022052,25.205591,13.465031,42.954229,22.950635,13.379795,44.795102,20.597815,13.174986,46.376630,18.292400,13.208102,47.511140,16.200640,13.378550,48.166713,14.427328
0,27.741260,20.990284,35.333731,30.809219,23.026135,31.255302,33.349672,24.937352,27.171724,35.747612,25.495514,23.676482,37.641003,25.201028,21.189482,40.076746,23.928029,18.473189,41.490456,23.126792,16.458556,42.079097,22.796090,15.273834,42.295607,22.721609,14.450585,42.185163,22.928194,13.972864
0,23.125149,7.843628,38.400881,25.084760,10.122620,38.072284,27.135102,12.921548,37.150681,29.193307,14.750985,35.396913,31.662303,16.842780,32.855196,33.968669,18.914054,30.004936,35.920666,21.005583,26.962528,37.641856,22.655639,23.768982,38.620533,23.824406,21.258030,38.842110,24.070867,20.604991
0,22.266978,21.084518,39.946808,24.835755,24.496006,35.827830,26.953881,27.556803,31.640434,28.024763,30.023225,28.329679,28.423652,31.643039,26.160582,28.232094,33.715567,23.795267,27.731585,35.776527,21.337468,27.088303,37.540645,18.914818,26.690946,38.532868,16.957059,26.532142,38.766219,16.565674
0,27.594643,8.135322,34.235053,28.904522,8.963350,33.580386,30.705638,9.744377,32.320402,33.765268,10.794837,29.864705,39.083300,12.231855,25.025518,43.332678,12.838121,20.472073,46.044019,12.688489,16.960138,47.599006,12.565738,14.429665,47.941861,12.539752,13.743728,48.013281,12.553051,13.584637
0,3.492453,23.095159,36.962718,4.716169,26.015952,35.623585,6.100270,29.499024,33.597294,7.149187,32.611059,31.388451,7.983836,35.930992,28.660693,8.479215,38.557324,26.301493,8.439404,39.576048,25.214309,8.417907,39.975309,24.780839,8.530891,40.536944,24.258314,8.684353,40.985488,23.873636
0,14.359531,23.133874,42.635307,15.499634,25.453249,40.482502,16.735551,27.376221,38.469414,18.305055,29.958264,35.554673,19.931132,32.149149,32.695784,21.882038,33.216170,30.434885,23.822121,34.101464,28.000053,25.121195,34.871380,25.897496,25.501153,35.117425,25.194242,25.676771,35.119815,25.000194
0,27.550890,26.956876,31.586764,28.551281,26.995498,30.593478,30.453324,28.190682,27.537089,32.632101,29.856254,22.910763,34.598592,30.026023,19.070760,35.967206,29.497881,16.316189,36.326767,29.329285,14.910780,36.557758,29.114961,14.433700,36.778468,28.887549,13.870800,36.882131,28.768988,13.591387
0,22.522381,11.698272,41.191517,24.575798,12.873746,39.585231,27.649257,14.760525,36.892790,30.886879,16.891097,33.617892,32.942365,18.752457,31.117458,34.973731,20.782380,28.135833,36.473262,22.071421,25.661673,37.641856,22.655639,23.768982,37.759483,22.987175,23.333433,37.814890,23.014512,23.234595
0,17.714464,25.374550,39.793849,20.688184,27.407449,36.585260,23.265747,29.080344,33.405223,25.124976,30.703114,30.405942,26.769504,32.417166,27.077582,27.177313,34.190925,24.479769,27.352530,35.780189,21.922685,27.578118,36.831046,19.536253,27.595031,37.248218,18.461619,27.648368,37.299437,18.174306
0,29.484629,9.271096,33.221452,31.311275,9.727920,31.712433,33.634607,10.576634,29.888049,36.678948,12.082674,27.450186,39.647948,13.356637,24.650973,41.806406,13.647196,22.305279,43.659293,13.700438,20.115138,45.476765,13.407948,17.739670,46.585602,13.100081,16.110197,47.285337,12.781563,14.972865
0,11.186561,32.664691,33.577618,12.437505,34.008812,32.499546,14.211146,35.862518,30.708690,16.205714,37.958604,28.204158,17.811720,39.597941,25.779563,18.738379,40.826731,23.750017,19.321786,41.883601,21.853717,19.481513,42.656820,20.482704,19.549406,43.264805,19.312822,19.773215,43.889163,17.633433
0,38.167039,22.234195,23.418107,39.812821,22.450687,20.863263,41.084731,22.714467,18.248892,42.136083,22.438612,16.093329,42.763635,22.222335,13.974798,43.256894,21.666841,12.055998,43.366232,21.398122,11.178354,43.369245,21.068803,10.077936,42.990878,20.812775,8.664538,42.882261,20.744072,8.357725
0,23.154849,23.317787,37.953674,24.423998,25.307973,35.584137,26.022109,27.525500,32.503774,27.452097,29.327262,29.582196,28.654479,30.774125,26.873814,29.904476,32.082191,23.788097,30.764296,32.830502,21.368668,31.573531,33.120315,19.194448,31.770740,33.612373,17.183409,31.911612,33.689773,16.148290
0,27.944331,17.730995,36.310473,30.416902,19.785257,33.289702,32.936857,22.156644,29.574204,35.165424,23.567977,26.135117,36.683079,24.115904,23.764095,38.181779,24.317978,21.387569,39.516173,24.240886,19.140794,40.584382,24.129260,16.797181,41.205732,24.045456,14.313768,41.275071,23.985381,12.486837
0,30.009785,13.556742,34.469284,34.543721,14.961248,30.074839,37.942358,16.336316,26.429269,40.469547,17.184581,23.372307,42.483191,17.901765,20.490009,43.777849,18.331468,18.210581,44.640746,18.591948,16.249582,45.291992,18.640792,14.305700,45.557863,18.670539,12.702931,45.606985,18.626303,11.389153
0,10.194640,26.112043,39.717411,11.503131,28.848943,37.444691,13.093325,32.203269,34.380258,15.123459,35.515355,30.984680,16.660689,38.369069,27.624688,17.840648,41.067353,23.967251,18.102347,43.040770,21.063691,18.227216,44.278611,18.831442,18.203275,45.210064,16.737202,18.397878,45.529734,15.235600
0,21.518541,8.715375,40.634260,23.764613,9.797316,39.169785,28.222081,12.428303,35.966475,33.855531,15.289373,30.774238,38.541178,17.235535,25.580673,41.724761,18.446643,21.237951,43.113595,18.933787,18.836100,44.051146,19.117201,16.903383,44.347785,19.204095,16.104338,44.407360,19.220717,15.927938
0,33.407077,13.981293,31.155548,36.571230,15.161921,27.988908,39.750144,17.029368,24.262867,42.068160,17.643791,21.186747,43.977227,18.048688,18.096014,45.411966,18.002774,15.130980,46.060742,17.803221,13.163240,46.336823,17.590177,11.460142,46.445206,17.358606,10.680176,46.489650,17.245662,10.413345
0,24.647456,18.029638,39.250698,27.403540,19.760510,36.181362,30.980791,22.317342,31.505872,34.086382,24.658817,26.542945,36.737946,25.905815,21.760087,38.567322,26.097632,17.887272,39.629702,25.669431,15.453857,40.150114,25.272341,14.031100,40.459912,24.928873,13.009512,40.547381,24.804059,12.644783
0,31.549596,7.640588,29.909505,34.944261,8.729056,27.462690,39.541662,10.086474,23.716463,42.994637,10.843577,20.380212,44.932514,11.147837,18.208375,47.090822,11.190210,15.274925,48.500738,10.930133,12.714092,49.277976,10.599885,10.535557,49.429673,10.601578,9.733917,49.463397,10.515770,9.548074
0,11.423886,48.987326,13.079618,11.395621,49.297760,11.297947,11.354849,49.312825,10.199099,11.278765,49.190043,9.122548,10.897503,48.857796,7.622399,10.755018,48.491110,6.752619,10.716540,48.263511,6.340705,10.716540,48.263511,6.340705,10.716540,48.263511,6.340705,10.716540,48.263511,6.340705
0,17.681935,45.693667,16.214460,18.183217,45.828973,14.374982,18.379318,45.775293,12.352968,18.354795,45.509542,10.698394,18.121118,44.999580,8.922660,17.926275,44.707681,8.131145,17.773587,44.571902,7.732897,17.602545,44.376338,7.265288,17.439004,44.207746,6.878175,17.439004,44.207746,6.878175
0,24.588959,39.947833,18.365960,24.862526,40.251625,16.583252,24.960923,40.437771,13.841869,25.295370,39.702986,11.355810,25.571154,39.001252,10.213922,25.610071,38.767489,9.809088,25.727026,38.397141,9.334080,25.730341,38.103522,8.857344,25.860488,37.775224,8.551503,25.903838,37.571007,8.320318
0,31.628361,32.981932,19.385574,32.360678,33.136978,16.693082,32.884503,32.836061,13.737519,32.960580,32.340296,11.534270,32.892519,31.747104,9.925534,32.733594,31.542064,9.270632,32.644719,31.430315,8.947494,32.499830,31.251331,8.468313,32.468423,30.991483,8.070117,32.356292,30.857742,7.758329
0,37.318345,25.622194,21.181368,37.713457,25.828811,20.205427,37.962979,25.955509,19.528467,38.727887,26.309394,16.876172,39.127609,26.400607,13.876762,39.439275,25.816959,11.642864,39.450599,25.245729,10.016543,39.054880,24.914588,8.656531,38.881795,24.776449,8.188659,38.724603,24.653013,7.803784
0,44.464602,19.236355,15.751974,44.937237,19.342697,13.846495,45.109173,19.295976,11.426985,44.804757,19.059904,9.280385,44.555165,18.910910,8.438061,44.487837,18.737005,8.037951,44.304301,18.635912,7.592506,44.203899,18.449443,7.203224,44.049938,18.237628,6.747532,43.891327,18.155253,6.462625
0,48.533563,12.363814,12.352341,48.958711,12.313974,10.702962,49.042199,12.258747,9.002152,48.797256,12.120396,7.509944,48.317790,11.923328,6.215540,47.997165,11.706545,5.526799,47.758480,11.619488,5.140617,47.497776,11.525895,4.760619,47.215603,11.425830,4.386956,47.041556,11.458316,4.230210
0,39.639135,9.781755,23.452773,41.658062,10.495392,21.700107,43.703953,11.023178,19.637152,45.909204,11.644351,17.059322,46.937852,11.874524,15.594965,47.240388,11.938901,15.111083,47.430348,11.978320,14.789845,47.566537,12.006031,14.549667,47.566537,12.006031,14.549667,47.566537,12.006031,14.549667
0,26.128012,23.706927,35.256946,28.244501,25.519643,32.063203,30.324094,26.965084,28.806403,31.380588,27.436293,27.215184,32.233338,27.896633,25.752076,32.733604,28.091563,24.915687,33.025059,28.297234,24.302048,33.212209,28.428332,23.894513,33.481925,28.615759,23.285696,33.696365,28.763330,22.780746
0,18.326696,30.687305,34.864417,18.718128,31.955253,33.483394,19.522821,33.867976,31.199670,20.213822,35.692697,28.905439,20.620631,37.155580,27.015453,21.183429,38.238728,25.309037,21.475182,38.911850,24.203134,21.673038,39.215862,23.614722,21.799866,39.410072,23.223394,21.952596,39.643062,22.735406
0,2.536931,22.098580,36.456829,3.268701,24.223089,35.458443,4.357272,26.975752,34.171408,5.492294,29.858241,32.584149,6.265133,31.478988,31.735699,6.879246,32.677161,31.087705,7.158056,33.389060,30.603896,7.424582,33.878376,30.325268,7.581937,34.281448,30.039601,7.621106,34.381976,29.967715
0,7.638825,20.347547,43.840584,9.170512,22.694865,42.519056,10.815638,25.493622,40.491393,12.138572,27.964756,38.412835,13.642445,29.764990,36.784381,14.713813,31.159760,35.378301,15.163733,31.710478,34.787216,15.426298,32.137612,34.329117,15.662444,32.335888,34.093065,15.714393,32.420215,34.000396
0,14.839916,19.562439,45.037825,16.619056,21.369417,43.216590,18.887849,23.240553,40.836869,20.778703,25.204451,38.292295,22.279366,26.594843,36.214098,22.807613,27.133658,35.403096,23.197643,27.530674,34.789995,23.518348,27.856602,34.276374,23.518348,27.856602,34.276374,23.518348,27.856602,34.276374
0,17.523361,15.790320,45.350565,20.147994,17.302546,43.123186,22.731570,19.103012,40.502892,24.974337,20.554088,38.015035,27.080262,21.438382,35.721328,28.322968,22.175078,34.179438,28.857263,22.408078,33.541691,29.160239,22.614782,33.131667,29.534831,22.869184,32.617618,29.757278,23.019649,32.308496
0,20.820585,12.571865,42.935416,24.321528,14.988018,40.015449,26.598192,16.480661,37.804290,28.192737,17.423659,36.141458,29.930384,18.423640,34.223790,31.351189,19.099994,32.612033,32.502133,19.729123,31.219150,32.983495,19.988688,30.618630,32.983495,19.988688,30.618630,32.983495,19.988688,30.618630
0,20.887951,6.772134,39.593128,21.661176,7.146460,39.204925,24.011355,8.257936,37.873388,27.260958,9.806323,35.757569,30.499700,11.100522,33.239027,32.779118,12.018324,31.338234,35.007831,12.876656,29.351618,35.952835,13.229304,28.468424,36.046358,13.263844,28.379595,36.046358,13.263844,28.379595
0,23.653150,5.005874,34.787123,25.996551,5.894692,33.575395,28.534551,6.959436,32.227042,31.389685,8.106894,30.468649,34.348424,9.736066,28.719025,35.985911,10.698162,27.609145,36.891255,11.168300,26.908547,37.430450,11.431663,26.466861,37.902910,11.583760,26.041672,38.426326,11.840840,25.591737
0,33.055603,9.785912,30.025850,35.493386,10.535182,28.021428,37.533931,11.199767,26.272033,38.475631,11.497060,25.425201,39.212129,11.725436,24.743086,39.699302,11.783959,24.253877,40.144593,11.918231,23.825733,40.582510,12.048956,23.396758,41.012642,12.176059,22.967145,41.097697,12.201038,22.881162
0,23.085312,16.506513,40.958455,25.769137,17.975615,38.265803,27.622395,19.052722,36.236144,29.039547,19.941967,34.566933,30.024954,20.676043,33.299011,31.283379,21.442064,31.677367,32.194986,21.854824,30.524297,32.639852,22.117049,29.911128,33.147528,22.413975,29.195260,33.572354,22.660496,28.581689
0,11.772683,22.014760,43.715614,12.465399,22.967096,42.951320,14.079919,25.479575,40.716400,15.640346,27.967511,38.238583,16.488157,29.499802,36.618579,17.596478,31.265871,34.599757,18.324778,32.507309,33.115262,18.742622,33.118068,32.331047,19.262898,34.077550,31.118314,19.555887,34.510763,30.523373
0,6.626587,27.280467,36.367283,7.390141,28.290290,35.984107,8.797407,30.799094,34.410256,10.790313,34.143844,31.958539,12.514496,37.254735,29.190660,14.004759,40.307177,25.986154,14.848642,41.699266,24.282627,15.872421,43.459813,21.745598,16.379146,44.562513,19.854093,16.644952,45.129369,18.690697
0,23.494606,19.933992,39.537374,25.182695,21.350379,37.446193,27.036926,23.291409,34.711328,29.327683,25.000446,31.397928,31.208485,26.367217,28.371768,32.586726,27.343476,25.884018,33.198826,27.607206,24.841549,33.731351,27.807758,23.908362,34.366307,28.067007,22.680269,35.082031,28.201641,21.351616
